bottlecode,filtered,system,station,intent,lat,lon,groupname,datecollect,timecollect,watertype,depth_m,poresizeiffiltered_micron,ambientTF,experimenttype,methodcollect,sampleuser,recorduser,note,flag,dateentered
0237-13,UF,Fort Parker Lake,2 - Navasota River upstream at Confederate Reunion Grounds Park,,31.63349,-96.56243,FP0,8/12/2021,13:38,surfacewater,0.5,0.45,TRUE,none,grab,"MM,LM","MM,SP",TN,,2021
0238-13,UF,Fort Parker Lake,2 - Navasota River upstream at Confederate Reunion Grounds Park,,31.63349,-96.56243,FP0,8/12/2021,13:38,surfacewater,0.5,0.45,TRUE,none,grab,"MM,LM","MM,SP",TN,,2021
0256-14,F,Fort Parker Lake,2 - Navasota River upstream at Confederate Reunion Grounds Park,,31.63349,-96.56243,FP0,8/4/2021,12:15,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO","MM,SP",TDP,,2021
0257-14,F,Fort Parker Lake,2 - Navasota River upstream at Confederate Reunion Grounds Park,,31.63349,-96.56243,FP0,8/4/2021,12:15,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO","MM,SP",TDP,,2021
0258-14,F,Fort Parker Lake,2 - Navasota River upstream at Confederate Reunion Grounds Park,,31.63349,-96.56243,FP0,8/4/2021,12:15,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO","MM,SP",TDP,,2021
0259-14,F,Fort Parker Lake,1 - Navasota River below dam,,31.58728,-96.5261,FP0,8/4/2021,,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO","MM,SP",TDP,,2021
0260-14,F,Fort Parker Lake,1 - Navasota River below dam,,31.58728,-96.5261,FP0,8/4/2021,,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO","MM,SP",TDP,,2021
0261-14,F,Fort Parker Lake,1 - Navasota River below dam,,31.58728,-96.5261,FP0,8/12/2021,10:05,surfacewater,0.5,0.45,TRUE,none,grab,"MM,LM","MM,SP",TDP,,2021
0262-14,F,Fort Parker Lake,1 - Navasota River below dam,,31.58728,-96.5261,FP0,8/12/2021,10:05,surfacewater,0.5,0.45,TRUE,none,grab,"MM,LM","MM,SP",TDP,,2021
0263-14,F,Fort Parker Lake,1 - Navasota River below dam,,31.58728,-96.5261,FP0,8/12/2021,10:05,surfacewater,0.5,0.45,TRUE,none,grab,"MM,LM","MM,SP",TDP,,2021
0267-14,F,Fort Parker Lake,2 - Navasota River upstream at Confederate Reunion Grounds Park,,31.63349,-96.56243,FP0,8/12/2021,13:38,surfacewater,0.5,0.45,TRUE,none,grab,"MM,LM","MM,SP",TDP,,2021
0268-14,F,Fort Parker Lake,2 - Navasota River upstream at Confederate Reunion Grounds Park,,31.63349,-96.56243,FP0,8/12/2021,13:38,surfacewater,0.5,0.45,TRUE,none,grab,"MM,LM","MM,SP",TDP,,2021
0269-14,F,Fort Parker Lake,2 - Navasota River upstream at Confederate Reunion Grounds Park,,31.63349,-96.56243,FP0,8/12/2021,13:38,surfacewater,0.5,0.45,TRUE,none,grab,"MM,LM","MM,SP",TDP,,2021
0288-15,UF,Fort Parker Lake,2 - Navasota River upstream at Confederate Reunion Grounds Park,,31.63349,-96.56243,FP0,8/4/2021,12:15,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO","MM,SP",TP,,2021
0289-15,UF,Fort Parker Lake,2 - Navasota River upstream at Confederate Reunion Grounds Park,,31.63349,-96.56243,FP0,8/4/2021,12:15,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO","MM,SP",TP,,2021
0290-15,UF,Fort Parker Lake,2 - Navasota River upstream at Confederate Reunion Grounds Park,,31.63349,-96.56243,FP0,8/4/2021,12:15,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO","MM,SP",TP,,2021
0291-15,UF,Fort Parker Lake,1 - Navasota River below dam,,31.58728,-96.5261,FP0,8/4/2021,,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO","MM,SP",TP,,2021
0292-15,UF,Fort Parker Lake,1 - Navasota River below dam,,31.58728,-96.5261,FP0,8/4/2021,,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO","MM,SP",TP,,2021
0293-15,UF,Fort Parker Lake,1 - Navasota River below dam,,31.58728,-96.5261,FP0,8/4/2021,,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO","MM,SP",TP,,2021
0294-15,UF,Fort Parker Lake,1 - Navasota River below dam,,31.58728,-96.5261,FP0,8/12/2021,10:05,surfacewater,0.5,0.45,TRUE,none,grab,"MM,LM","MM,SP",TP,,2021
0295-15,UF,Fort Parker Lake,1 - Navasota River below dam,,31.58728,-96.5261,FP0,8/12/2021,10:05,surfacewater,0.5,0.45,TRUE,none,grab,"MM,LM","MM,SP",TP,,2021
0296-15,UF,Fort Parker Lake,1 - Navasota River below dam,,31.58728,-96.5261,FP0,8/12/2021,10:05,surfacewater,0.5,0.45,TRUE,none,grab,"MM,LM","MM,SP",TP,,2021
0300-15,UF,Fort Parker Lake,2 - Navasota River upstream at Confederate Reunion Grounds Park,,31.63349,-96.56243,FP0,8/12/2021,13:38,surfacewater,0.5,0.45,TRUE,none,grab,"MM,LM","MM,SP",TP,,2021
0301-15,UF,Fort Parker Lake,2 - Navasota River upstream at Confederate Reunion Grounds Park,,31.63349,-96.56243,FP0,8/12/2021,13:38,surfacewater,0.5,0.45,TRUE,none,grab,"MM,LM","MM,SP",TP,,2021
0302-15,UF,Fort Parker Lake,2 - Navasota River upstream at Confederate Reunion Grounds Park,,31.63349,-96.56243,FP0,8/12/2021,13:38,surfacewater,0.5,0.45,TRUE,none,grab,"MM,LM","MM,SP",TP,,2021
0096-10,F,Lake Whitney,1 - Brazos River upstream,,32.20417,-97.60575,WH0,7/28/2021,11:02,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO",SP,,,2021
0097-10,F,Lake Whitney,1 - Brazos River upstream,,32.20417,-97.60575,WH0,7/28/2021,11:02,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO",SP,,,2021
0098-10,F,Lake Whitney,1 - Brazos River upstream,,32.20417,-97.60575,WH0,7/28/2021,11:02,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO",SP,,,2021
0099-10,F,Lake Whitney,2 - Nolan Creek,,32.14698,-97.39695,WH0,7/28/2021,13:25,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO",SP,,,2021
0100-10,F,Lake Whitney,2 - Nolan Creek,,32.14698,-97.39695,WH0,7/28/2021,13:25,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO",SP,,,2021
0101-10,F,Lake Whitney,2 - Nolan Creek,,32.14698,-97.39695,WH0,7/28/2021,13:25,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO",SP,,,2021
0102-10,F,Lake Whitney,3 - Brazos River below dam,,31.86505,-97.36717,WH0,7/28/2021,15:50,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO",SP,,,2021
0103-10,F,Lake Whitney,3 - Brazos River below dam,,31.86505,-97.36717,WH0,7/28/2021,15:50,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO",SP,,,2021
0104-10,F,Lake Whitney,3 - Brazos River below dam,,31.86505,-97.36717,WH0,7/28/2021,15:50,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO",SP,,,2021
0105-10,F,Lake Whitney,4 - Cedron Creek,,31.95104,-97.45661,WH0,7/29/2021,12:05,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO",SP,,,2021
0106-10,F,Lake Whitney,4 - Cedron Creek,,31.95104,-97.45661,WH0,7/29/2021,12:05,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO",SP,,,2021
0107-10,F,Lake Whitney,4 - Cedron Creek,,31.95104,-97.45661,WH0,7/29/2021,12:05,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO",SP,,,2021
0108-10,F,Lake Whitney,5 - Steele Creek,,32.00283,-97.48388,WH0,7/29/2021,13:33,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO",SP,,,2021
0109-10,F,Lake Whitney,5 - Steele Creek,,32.00283,-97.48388,WH0,7/29/2021,13:33,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO",SP,,,2021
0110-10,F,Lake Whitney,5 - Steele Creek,,32.00283,-97.48388,WH0,7/29/2021,13:33,surfacewater,0.5,0.45,TRUE,none,grab,"MM,MO",SP,,,2021
0617-16,UF,Lake Waco,1,,31.5927167,-97.27205,flame,6/23/2022,11:18,surfacewater,0.25,,TRUE,none,grab,,SP,sample 1.1,,11/27/2022
0618-16,UF,Lake Waco,2,,31.518967,-97.24383,flame,6/23/2022,11:56,surfacewater,0.25,,TRUE,none,grab,,SP,sample 2.1,,11/27/2022
0619-16,UF,Lake Waco,3,,31.5434,-97.223083,flame,6/23/2022,12:26,surfacewater,0.25,,TRUE,none,grab,,SP,sample 3.1,,11/27/2022
0620-16,UF,Lake Waco,4,,31.57767,-97.198217,flame,6/23/2022,13:14,surfacewater,0.25,,TRUE,none,grab,,SP,sample 4.1,,11/27/2022
0621-16,UF,Lake Waco,5,,31.57587,-97.215883,flame,6/23/2022,13:38,surfacewater,0.25,,TRUE,none,grab,,SP,sample 5.1,,11/27/2022
0622-16,UF,Lake Waco,6,,31.594183,-97.254683,flame,6/23/2022,14:37,surfacewater,0.25,,TRUE,none,grab,,SP,sample 6.1,,11/27/2022
0172-12,F,Lake Waco,1,,31.5927167,-97.27205,flame,6/23/2022,11:18,surfacewater,0.25,0.7,TRUE,none,grab,,KK,,,11/27/2022
0173-12,F,Lake Waco,1,,31.5927167,-97.27205,flame,6/23/2022,11:18,surfacewater,0.25,0.7,TRUE,none,grab,,KK,,,11/27/2022
0174-12,F,Lake Waco,1,,31.5927167,-97.27205,flame,6/23/2022,11:18,surfacewater,0.25,0.7,TRUE,none,grab,,KK,,,11/27/2022
0175-12,F,Lake Waco,2,,31.518967,-97.24383,flame,6/23/2022,11:56,surfacewater,0.25,0.7,TRUE,none,grab,,KK,,,11/27/2022
0176-12,F,Lake Waco,2,,31.518967,-97.24383,flame,6/23/2022,11:56,surfacewater,0.25,0.7,TRUE,none,grab,,KK,,,11/27/2022
0177-12,F,Lake Waco,2,,31.518967,-97.24383,flame,6/23/2022,11:56,surfacewater,0.25,0.7,TRUE,none,grab,,KK,,,11/27/2022
0178-12,F,Lake Waco,3,,31.5434,-97.223083,flame,6/23/2022,12:26,surfacewater,0.25,0.7,TRUE,none,grab,,KK,,,11/27/2022
0179-12,F,Lake Waco,3,,31.5434,-97.223083,flame,6/23/2022,12:26,surfacewater,0.25,0.7,TRUE,none,grab,,KK,,,11/27/2022
0180-12,F,Lake Waco,3,,31.5434,-97.223083,flame,6/23/2022,12:26,surfacewater,0.25,0.7,TRUE,none,grab,,KK,,,11/27/2022
0181-12,F,Lake Waco,4,,31.57767,-97.198217,flame,6/23/2022,13:14,surfacewater,0.25,0.7,TRUE,none,grab,,KK,,,11/27/2022
0182-12,F,Lake Waco,4,,31.57767,-97.198217,flame,6/23/2022,13:14,surfacewater,0.25,0.7,TRUE,none,grab,,KK,,,11/27/2022
0183-12,F,Lake Waco,4,,31.57767,-97.198217,flame,6/23/2022,13:14,surfacewater,0.25,0.7,TRUE,none,grab,,KK,,,11/27/2022
0184-12,F,Lake Waco,5,,31.57587,-97.215883,flame,6/23/2022,13:38,surfacewater,0.25,0.7,TRUE,none,grab,,KK,,,11/27/2022
0185-12,F,Lake Waco,5,,31.57587,-97.215883,flame,6/23/2022,13:38,surfacewater,0.25,0.7,TRUE,none,grab,,KK,,,11/27/2022
0186-12,F,Lake Waco,5,,31.57587,-97.215883,flame,6/23/2022,13:38,surfacewater,0.25,0.7,TRUE,none,grab,,KK,,,11/27/2022
0187-12,F,Lake Waco,6,,31.594183,-97.254683,flame,6/23/2022,14:37,surfacewater,0.25,0.7,TRUE,none,grab,,KK,,,11/27/2022
0188-12,F,Lake Waco,6,,31.594183,-97.254683,flame,6/23/2022,14:37,surfacewater,0.25,0.7,TRUE,none,grab,,KK,,,11/27/2022
0189-12,F,Lake Waco,6,,31.594183,-97.254683,flame,6/23/2022,14:37,surfacewater,0.25,0.7,TRUE,none,grab,,KK,,,11/27/2022
0247-13,UF,Lake Waco,1.1,,31.5927167,-97.27205,flame,6/23/2022,11:18,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0246-13,UF,Lake Waco,2.1,,31.518967,-97.24383,flame,6/23/2022,11:56,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0245-13,UF,Lake Waco,3.1,,31.5434,-97.223083,flame,6/23/2022,12:26,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0244-13,UF,Lake Waco,4.1,,31.57767,-97.198217,flame,6/23/2022,13:14,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0243-13,UF,Lake Waco,5.1,,31.57587,-97.215883,flame,6/23/2022,13:38,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0242-13,UF,Lake Waco,6.1,,31.594183,-97.254683,flame,6/23/2022,14:37,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0249-13,UF,Lake Waco,1.2,,31.5927167,-97.27205,flame,6/23/2022,11:18,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0250-13,UF,Lake Waco,2.2,,31.518967,-97.24383,flame,6/23/2022,11:56,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0253-13,UF,Lake Waco,3.2,,31.5434,-97.223083,flame,6/23/2022,12:26,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0252-13,UF,Lake Waco,4.2,,31.57767,-97.198217,flame,6/23/2022,13:14,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0481-13,UF,Lake Waco,5.2,,31.57587,-97.215883,flame,6/23/2022,13:38,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0248-13,UF,Lake Waco,6.2,,31.594183,-97.254683,flame,6/23/2022,14:37,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0309-15,UF,Lake Waco,1,,31.5927167,-97.27205,flame,6/23/2022,11:18,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0316-15,UF,Lake Waco,1,,31.5927167,-97.27205,flame,6/23/2022,11:18,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0310-15,UF,Lake Waco,2,,31.518967,-97.24383,flame,6/23/2022,11:56,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0312-15,UF,Lake Waco,2,,31.518967,-97.24383,flame,6/23/2022,11:56,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0311-15,UF,Lake Waco,3,,31.5434,-97.223083,flame,6/23/2022,12:26,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0313-15,UF,Lake Waco,3,,31.5434,-97.223083,flame,6/23/2022,12:26,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0317-15,UF,Lake Waco,4,,31.57767,-97.198217,flame,6/23/2022,13:14,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0547-15,UF,Lake Waco,4,,31.57767,-97.198217,flame,6/23/2022,13:14,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0308-15,UF,Lake Waco,5,,31.57587,-97.215883,flame,6/23/2022,13:38,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0314-15,UF,Lake Waco,5,,31.57587,-97.215883,flame,6/23/2022,13:38,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0307-15,UF,Lake Waco,6,,31.594183,-97.254683,flame,6/23/2022,14:37,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0315-15,UF,Lake Waco,6,,31.594183,-97.254683,flame,6/23/2022,14:37,surfacewater,0.25,,TRUE,none,grab,,KK,,,11/27/2022
0623-01,F,Lake Waco,1,,31.5927167,-97.27205,flame,6/23/2022,11:18,surfacewater,0.25,0.45,TRUE,none,grab,,KK,,,11/27/2022
0624-01,F,Lake Waco,1,,31.5927167,-97.27205,flame,6/23/2022,11:18,surfacewater,0.25,0.45,TRUE,none,grab,,KK,,,11/27/2022
0625-01,F,Lake Waco,1,,31.5927167,-97.27205,flame,6/23/2022,11:18,surfacewater,0.25,0.45,TRUE,none,grab,,KK,,,11/27/2022
0626-01,F,Lake Waco,2,,31.518967,-97.24383,flame,6/23/2022,11:56,surfacewater,0.25,0.45,TRUE,none,grab,,KK,,,11/27/2022
0627-01,F,Lake Waco,2,,31.518967,-97.24383,flame,6/23/2022,11:56,surfacewater,0.25,0.45,TRUE,none,grab,,KK,,,11/27/2022
0628-01,F,Lake Waco,2,,31.518967,-97.24383,flame,6/23/2022,11:56,surfacewater,0.25,0.45,TRUE,none,grab,,KK,,,11/27/2022
0624-01,F,Lake Waco,3,,31.5434,-97.223083,flame,6/23/2022,12:26,surfacewater,0.25,0.45,TRUE,none,grab,,KK,,,11/27/2022
0630-01,F,Lake Waco,3,,31.5434,-97.223083,flame,6/23/2022,12:26,surfacewater,0.25,0.45,TRUE,none,grab,,KK,,,11/27/2022
0631-01,F,Lake Waco,3,,31.5434,-97.223083,flame,6/23/2022,12:26,surfacewater,0.25,0.45,TRUE,none,grab,,KK,,,11/27/2022
0632-01,F,Lake Waco,4,,31.57767,-97.198217,flame,6/23/2022,13:14,surfacewater,0.25,0.45,TRUE,none,grab,,KK,,,11/27/2022
0633-01,F,Lake Waco,4,,31.57767,-97.198217,flame,6/23/2022,13:14,surfacewater,0.25,0.45,TRUE,none,grab,,KK,,,11/27/2022
0634-01,F,Lake Waco,4,,31.57767,-97.198217,flame,6/23/2022,13:14,surfacewater,0.25,0.45,TRUE,none,grab,,KK,,,11/27/2022
0635-01,F,Lake Waco,5,,31.57587,-97.215883,flame,6/23/2022,13:38,surfacewater,0.25,0.45,TRUE,none,grab,,KK,,,11/27/2022
0636-01,F,Lake Waco,5,,31.57587,-97.215883,flame,6/23/2022,13:38,surfacewater,0.25,0.45,TRUE,none,grab,,KK,,,11/27/2022
0637-01,F,Lake Waco,5,,31.57587,-97.215883,flame,6/23/2022,13:38,surfacewater,0.25,0.45,TRUE,none,grab,,KK,,,11/27/2022
0638-01,F,Lake Waco,6,,31.594183,-97.254683,flame,6/23/2022,14:37,surfacewater,0.25,0.45,TRUE,none,grab,,KK,,,11/27/2022
0639-01,F,Lake Waco,6,,31.594183,-97.254683,flame,6/23/2022,14:37,surfacewater,0.25,0.45,TRUE,none,grab,,KK,,,11/27/2022
0640-01,F,Lake Waco,6,,31.594183,-97.254683,flame,6/23/2022,14:37,surfacewater,0.25,0.45,TRUE,none,grab,,KK,,,11/27/2022
0395-01,F,Lake Waco,lw_sa,,31.60332,-97.27341,flame,6/15/2022,11:05,surfacewater,0.25,0.45,TRUE,none,grab,,MM,,,11/27/2022
0386-01,F,Lake Waco,lw_sa,,31.60332,-97.27341,flame,6/15/2022,11:05,surfacewater,0.25,0.45,TRUE,none,grab,,MM,,,11/27/2022
0397-01,F,Lake Waco,lw_sa,,31.60332,-97.27341,flame,6/15/2022,11:05,surfacewater,0.25,0.45,TRUE,none,grab,,MM,,,11/27/2022
0399-01,F,Lake Waco,koehne,,31.59418,-97.25471,flame,6/15/2022,11:25,surfacewater,0.25,0.45,TRUE,none,grab,,MM,,,11/27/2022
0396-01,F,Lake Waco,koehne,,31.59418,-97.25471,flame,6/15/2022,11:25,surfacewater,0.25,0.45,TRUE,none,grab,,MM,,,11/27/2022
0394-01,F,Lake Waco,koehne,,31.59418,-97.25471,flame,6/15/2022,11:25,surfacewater,0.25,0.45,TRUE,none,grab,,MM,,,11/27/2022
0423-01,F,Lake Waco,lw_sa,,31.60332,-97.27341,flame,6/15/2022,11:05,surfacewater,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0424-01,F,Lake Waco,lw_sa,,31.60332,-97.27341,flame,6/15/2022,11:05,surfacewater,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0425-01,F,Lake Waco,lw_sa,,31.60332,-97.27341,flame,6/15/2022,11:05,surfacewater,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0419-01,F,Lake Waco,koehne,,31.59418,-97.25471,flame,6/15/2022,11:25,surfacewater,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0422-01,F,Lake Waco,koehne,,31.59418,-97.25471,flame,6/15/2022,11:25,surfacewater,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0417-01,UF,Lake Waco,koehne,,31.59418,-97.25471,flame,6/15/2022,11:25,surfacewater,0.25,0.7,TRUE,none,grab,,MM,,,11/27/2022
0484-02,UF,Lake Waco,lw_sa,,31.60332,-97.27341,flame,6/15/2022,11:05,surfacewater,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0485-02,UF,Lake Waco,lw_sa,,31.60332,-97.27341,flame,6/15/2022,11:05,surfacewater,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0487-02,UF,Lake Waco,lw_sa,,31.60332,-97.27341,flame,6/15/2022,11:05,surfacewater,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0482-02,UF,Lake Waco,koehne,,31.59418,-97.25471,flame,6/15/2022,11:25,surfacewater,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0483-02,UF,Lake Waco,koehne,,31.59418,-97.25471,flame,6/15/2022,11:25,surfacewater,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0486-02,UF,Lake Waco,koehne,,31.59418,-97.25471,flame,6/15/2022,11:25,surfacewater,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0453-01,F,Lake Waco,lw_sa,,31.60332,-97.27341,flame,6/15/2022,11:05,surfacewater,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0450-01,F,Lake Waco,lw_sa,,31.60332,-97.27341,flame,6/15/2022,11:05,surfacewater,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0452-01,F,Lake Waco,lw_sa,,31.60332,-97.27341,flame,6/15/2022,11:05,surfacewater,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0455-01,F,Lake Waco,koehne,,31.59418,-97.25471,flame,6/15/2022,11:25,surfacewater,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0454-01,F,Lake Waco,koehne,,31.59418,-97.25471,flame,6/15/2022,11:25,surfacewater,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0451-01,F,Lake Waco,koehne,,31.59418,-97.25471,flame,6/15/2022,11:25,surfacewater,0.25,,TRUE,none,grab,,MM,,,11/27/2022
1246-97,F,Lake Waco,1,,31.5927167,-97.27205,flame,6/23/2022,11:18,surfacewater,0.25,0.7,TRUE,none,grab,,MB,,,11/27/2022
1247-97,F,Lake Waco,1,,31.5927167,-97.27205,flame,6/23/2022,11:18,surfacewater,0.25,0.7,TRUE,none,grab,,MB,,,11/27/2022
1248-97,F,Lake Waco,1,,31.5927167,-97.27205,flame,6/23/2022,11:18,surfacewater,0.25,0.7,TRUE,none,grab,,MB,,,11/27/2022
1249-97,F,Lake Waco,2,,31.518967,-97.24383,flame,6/23/2022,11:56,surfacewater,0.25,0.7,TRUE,none,grab,,MB,,,11/27/2022
1250-97,F,Lake Waco,2,,31.518967,-97.24383,flame,6/23/2022,11:56,surfacewater,0.25,0.7,TRUE,none,grab,,MB,,,11/27/2022
1251-97,F,Lake Waco,2,,31.518967,-97.24383,flame,6/23/2022,11:56,surfacewater,0.25,0.7,TRUE,none,grab,,MB,,,11/27/2022
1252-97,F,Lake Waco,3,,31.5434,-97.223083,flame,6/23/2022,12:26,surfacewater,0.25,0.7,TRUE,none,grab,,MB,,,11/27/2022
1253-97,F,Lake Waco,3,,31.5434,-97.223083,flame,6/23/2022,12:26,surfacewater,0.25,0.7,TRUE,none,grab,,MB,,,11/27/2022
1254-97,F,Lake Waco,3,,31.5434,-97.223083,flame,6/23/2022,12:26,surfacewater,0.25,0.7,TRUE,none,grab,,MB,,,11/27/2022
1255-97,F,Lake Waco,4,,31.57767,-97.198217,flame,6/23/2022,13:14,surfacewater,0.25,0.7,TRUE,none,grab,,MB,,,11/27/2022
1256-97,F,Lake Waco,4,,31.57767,-97.198217,flame,6/23/2022,13:14,surfacewater,0.25,0.7,TRUE,none,grab,,MB,,,11/27/2022
1257-97,F,Lake Waco,4,,31.57767,-97.198217,flame,6/23/2022,13:14,surfacewater,0.25,0.7,TRUE,none,grab,,MB,,,11/27/2022
1258-97,F,Lake Waco,5,,31.57587,-97.215883,flame,6/23/2022,13:38,surfacewater,0.25,0.7,TRUE,none,grab,,MB,,,11/27/2022
1259-97,F,Lake Waco,5,,31.57587,-97.215883,flame,6/23/2022,13:38,surfacewater,0.25,0.7,TRUE,none,grab,,MB,,,11/27/2022
1260-97,F,Lake Waco,5,,31.57587,-97.215883,flame,6/23/2022,13:38,surfacewater,0.25,0.7,TRUE,none,grab,,MB,,,11/27/2022
1261-97,F,Lake Waco,6,,31.594183,-97.254683,flame,6/23/2022,14:37,surfacewater,0.25,0.7,TRUE,none,grab,,MB,,,11/27/2022
1262-97,F,Lake Waco,6,,31.594183,-97.254683,flame,6/23/2022,14:37,surfacewater,0.25,0.7,TRUE,none,grab,,MB,,,11/27/2022
1263-97,F,Lake Waco,6,,31.594183,-97.254683,flame,6/23/2022,14:37,surfacewater,0.25,0.7,TRUE,none,grab,,MB,,,11/27/2022
0684-13,UF,Lake Bonham,BON1,DOC/DIC,33.66265,-96.16425,flame,7/14/2022,13:15,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0686-13,UF,Lake Bonham,BON2,DOC/DIC,33.65165,-96.136733,flame,7/14/2022,13:50,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0694-13,UF,Lake Bonham,BON3,DOC/DIC,33.656033,-96.157833,flame,7/14/2022,14:30,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0692-13,UF,Lake Bonham,BON4,DOC/DIC,33.649117,-96.148267,flame,7/14/2022,14:45,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0623-16,UF,Lake Bonham,BON1,UF bottle,33.66265,-96.16425,flame,7/14/2022,13:15,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0624-16,UF,Lake Bonham,BON2,UF bottle,33.65165,-96.136733,flame,7/14/2022,13:50,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0625-16,UF,Lake Bonham,BON3,UF bottle,33.656033,-96.157833,flame,7/14/2022,14:30,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0626-16,UF,Lake Bonham,BON4,UF bottle,33.649117,-96.148267,flame,7/14/2022,14:45,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0647-16,UF,Lake Bonham,BON1,F bottle,33.66265,-96.16425,flame,7/14/2022,13:15,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0648-16,UF,Lake Bonham,BON2,F bottle,33.65165,-96.136733,flame,7/14/2022,13:50,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0649-16,UF,Lake Bonham,BON3,F bottle,33.656033,-96.157833,flame,7/14/2022,14:30,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
0650-16,UF,Lake Bonham,BON4,F bottle,33.649117,-96.148267,flame,7/14/2022,14:45,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
,UF,Lake Bonham,BON1,tnp,33.66265,-96.16425,flame,7/14/2022,13:15,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
,UF,Lake Bonham,BON1,tnp,33.66265,-96.16425,flame,7/14/2022,13:15,surface,0.25,,TRUE,none,grab,,MM,,,11/27/2022
